,REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,PERCENT POSITIVE
7033,States,Illinois,2013,14,52,19.23
7034,States,Indiana,2013,14,64,14.06
7035,States,Iowa,2013,14,52,13.46
7036,States,Kansas,2013,14,X,X
7037,States,Kentucky,2013,14,39,2.56
7038,States,Louisiana,2013,14,149,7.38
7039,States,Maine,2013,14,X,X
7040,States,Maryland,2013,14,88,39.77
7041,States,Massachusetts,2013,14,32,31.25
7042,States,Michigan,2013,14,X,X
7043,States,Minnesota,2013,14,171,11.11
7044,States,Mississippi,2013,14,42,16.67
7045,States,Missouri,2013,14,264,4.55
7046,States,Montana,2013,14,66,15.15
7047,States,Nebraska,2013,14,18,0
7048,States,Nevada,2013,14,27,48.15
7049,States,New Hampshire,2013,14,X,X
7050,States,New Jersey,2013,14,X,X
7051,States,New Mexico,2013,14,X,X
7052,States,New York,2013,14,724,12.15
7053,States,North Carolina,2013,14,12,50
7054,States,North Dakota,2013,14,62,17.74
7055,States,Ohio,2013,14,41,36.59
7056,States,Oklahoma,2013,14,65,3.08
7057,States,Oregon,2013,14,26,7.69
7058,States,Pennsylvania,2013,14,194,13.4
7059,States,Rhode Island,2013,14,X,X
7060,States,South Carolina,2013,14,132,20.45
7061,States,South Dakota,2013,14,133,12.03
7062,States,Tennessee,2013,14,42,28.57
7063,States,Texas,2013,14,579,5.87
7064,States,Utah,2013,14,409,4.65
7065,States,Vermont,2013,14,X,X
7066,States,Virginia,2013,14,98,17.35
7067,States,Washington,2013,14,237,3.8
7068,States,West Virginia,2013,14,219,18.72
7069,States,Wisconsin,2013,14,50,26
7070,States,Wyoming,2013,14,X,X
7071,States,Puerto Rico,2013,14,10,80
7072,States,Virgin Islands,2013,14,0,0
7073,States,New York City,2013,14,X,X
7074,States,Alabama,2013,15,68,1.47
7075,States,Alaska,2013,15,37,16.22
7076,States,Arizona,2013,15,67,5.97
7077,States,Arkansas,2013,15,38,0
7078,States,California,2013,15,273,0.37
7079,States,Colorado,2013,15,169,5.33
7080,States,Connecticut,2013,15,175,13.14
7081,States,Delaware,2013,15,58,37.93
7082,States,District of Columbia,2013,15,X,X
7083,States,Florida,2013,15,X,X
7084,States,Georgia,2013,15,590,11.36
7085,States,Hawaii,2013,15,431,32.02
7086,States,Idaho,2013,15,X,X
7087,States,Illinois,2013,15,56,7.14
7088,States,Indiana,2013,15,67,7.46
7089,States,Iowa,2013,15,44,15.91
7090,States,Kansas,2013,15,X,X
7091,States,Kentucky,2013,15,20,15
7092,States,Louisiana,2013,15,144,4.17
7093,States,Maine,2013,15,X,X
7094,States,Maryland,2013,15,85,34.12
7095,States,Massachusetts,2013,15,39,25.64
7096,States,Michigan,2013,15,X,X
7097,States,Minnesota,2013,15,168,9.52
7098,States,Mississippi,2013,15,27,7.41
7099,States,Missouri,2013,15,270,3.7
7100,States,Montana,2013,15,51,11.76
7101,States,Nebraska,2013,15,32,3.13
7102,States,Nevada,2013,15,22,22.73
7103,States,New Hampshire,2013,15,X,X
7104,States,New Jersey,2013,15,X,X
7105,States,New Mexico,2013,15,19,5.26
7106,States,New York,2013,15,686,10.5
7107,States,North Carolina,2013,15,12,41.67
7108,States,North Dakota,2013,15,30,3.33
7109,States,Ohio,2013,15,39,12.82
7110,States,Oklahoma,2013,15,78,2.56
7111,States,Oregon,2013,15,14,0
7112,States,Pennsylvania,2013,15,157,10.83
7113,States,Rhode Island,2013,15,X,X
7114,States,South Carolina,2013,15,106,8.49
7115,States,South Dakota,2013,15,86,11.63
7116,States,Tennessee,2013,15,32,21.88
7117,States,Texas,2013,15,575,3.65
7118,States,Utah,2013,15,360,3.61
7119,States,Vermont,2013,15,X,X
7120,States,Virginia,2013,15,84,11.9
7121,States,Washington,2013,15,221,4.07
7122,States,West Virginia,2013,15,275,10.55
7123,States,Wisconsin,2013,15,43,4.65
7124,States,Wyoming,2013,15,X,X
7125,States,Puerto Rico,2013,15,12,91.67
7126,States,Virgin Islands,2013,15,0,0
7127,States,New York City,2013,15,X,X
7128,States,Alabama,2013,16,77,2.6
7129,States,Alaska,2013,16,73,16.44
7130,States,Arizona,2013,16,66,1.52
7131,States,Arkansas,2013,16,27,3.7
7132,States,California,2013,16,247,5.67
7133,States,Colorado,2013,16,181,4.42
7134,States,Connecticut,2013,16,193,7.77
7135,States,Delaware,2013,16,46,4.35
7136,States,District of Columbia,2013,16,X,X
7137,States,Florida,2013,16,X,X
7138,States,Georgia,2013,16,464,6.25
7139,States,Hawaii,2013,16,416,28.85
7140,States,Idaho,2013,16,X,X
7141,States,Illinois,2013,16,50,18
7142,States,Indiana,2013,16,69,10.14
7143,States,Iowa,2013,16,20,0
7144,States,Kansas,2013,16,X,X
7145,States,Kentucky,2013,16,25,4
7146,States,Louisiana,2013,16,107,4.67
7147,States,Maine,2013,16,X,X
7148,States,Maryland,2013,16,48,20.83
7149,States,Massachusetts,2013,16,29,6.9
7150,States,Michigan,2013,16,18,94.44
7151,States,Minnesota,2013,16,130,3.85
7152,States,Mississippi,2013,16,25,4
7153,States,Missouri,2013,16,258,4.65
7154,States,Montana,2013,16,45,6.67
7155,States,Nebraska,2013,16,26,3.85
7156,States,Nevada,2013,16,17,17.65
7157,States,New Hampshire,2013,16,X,X
7158,States,New Jersey,2013,16,X,X
7159,States,New Mexico,2013,16,10,0
7160,States,New York,2013,16,586,7.51
7161,States,North Carolina,2013,16,18,33.33
7162,States,North Dakota,2013,16,23,17.39
7163,States,Ohio,2013,16,42,14.29
7164,States,Oklahoma,2013,16,82,0
7165,States,Oregon,2013,16,16,0
7166,States,Pennsylvania,2013,16,124,7.26
7167,States,Rhode Island,2013,16,X,X
7168,States,South Carolina,2013,16,81,7.41
7169,States,South Dakota,2013,16,76,11.84
7170,States,Tennessee,2013,16,23,8.7
7171,States,Texas,2013,16,554,2.53
7172,States,Utah,2013,16,285,3.16
7173,States,Vermont,2013,16,X,X
7174,States,Virginia,2013,16,65,6.15
7175,States,Washington,2013,16,228,3.95
7176,States,West Virginia,2013,16,194,5.15
7177,States,Wisconsin,2013,16,40,7.5
7178,States,Wyoming,2013,16,X,X
7179,States,Puerto Rico,2013,16,X,X
7180,States,Virgin Islands,2013,16,0,0
7181,States,New York City,2013,16,X,X
7182,States,Alabama,2013,17,56,0
7183,States,Alaska,2013,17,59,25.42
7184,States,Arizona,2013,17,55,0
7185,States,Arkansas,2013,17,22,9.09
7186,States,California,2013,17,231,3.46
7187,States,Colorado,2013,17,175,1.14
7188,States,Connecticut,2013,17,118,7.63
7189,States,Delaware,2013,17,24,20.83
7190,States,District of Columbia,2013,17,X,X
7191,States,Florida,2013,17,X,X
7192,States,Georgia,2013,17,399,3.76
7193,States,Hawaii,2013,17,446,31.17
7194,States,Idaho,2013,17,X,X
7195,States,Illinois,2013,17,46,8.7
7196,States,Indiana,2013,17,61,32.79
7197,States,Iowa,2013,17,18,0
7198,States,Kansas,2013,17,X,X
7199,States,Kentucky,2013,17,23,0
7200,States,Louisiana,2013,17,98,8.16
7201,States,Maine,2013,17,X,X
7202,States,Maryland,2013,17,32,9.38
7203,States,Massachusetts,2013,17,25,16
7204,States,Michigan,2013,17,X,X
7205,States,Minnesota,2013,17,130,6.92
7206,States,Mississippi,2013,17,13,0
7207,States,Missouri,2013,17,277,1.44
7208,States,Montana,2013,17,40,0
7209,States,Nebraska,2013,17,17,0
7210,States,Nevada,2013,17,28,10.71
7211,States,New Hampshire,2013,17,X,X
7212,States,New Jersey,2013,17,X,X
7213,States,New Mexico,2013,17,X,X
7214,States,New York,2013,17,525,4.95
7215,States,North Carolina,2013,17,X,X
7216,States,North Dakota,2013,17,18,16.67
7217,States,Ohio,2013,17,20,20
7218,States,Oklahoma,2013,17,94,2.13
7219,States,Oregon,2013,17,X,X
7220,States,Pennsylvania,2013,17,150,2.67
7221,States,Rhode Island,2013,17,X,X
7222,States,South Carolina,2013,17,61,3.28
7223,States,South Dakota,2013,17,53,3.77
7224,States,Tennessee,2013,17,22,9.09
7225,States,Texas,2013,17,496,0.81
7226,States,Utah,2013,17,303,1.65
7227,States,Vermont,2013,17,X,X
7228,States,Virginia,2013,17,47,8.51
7229,States,Washington,2013,17,196,3.06
7230,States,West Virginia,2013,17,179,2.79
7231,States,Wisconsin,2013,17,38,7.89
7232,States,Wyoming,2013,17,X,X
7233,States,Puerto Rico,2013,17,13,76.92
7234,States,Virgin Islands,2013,17,0,0
7235,States,New York City,2013,17,X,X
7236,States,Alabama,2013,18,62,0
7237,States,Alaska,2013,18,39,20.51
7238,States,Arizona,2013,18,60,1.67
7239,States,Arkansas,2013,18,29,3.45
7240,States,California,2013,18,235,1.28
7241,States,Colorado,2013,18,158,1.9
7242,States,Connecticut,2013,18,152,6.58
7243,States,Delaware,2013,18,21,28.57
7244,States,District of Columbia,2013,18,10,50
7245,States,Florida,2013,18,X,X
7246,States,Georgia,2013,18,330,2.73
7247,States,Hawaii,2013,18,416,33.89
7248,States,Idaho,2013,18,X,X
7249,States,Illinois,2013,18,35,8.57
7250,States,Indiana,2013,18,56,0
7251,States,Iowa,2013,18,22,13.64
7252,States,Kansas,2013,18,X,X
7253,States,Kentucky,2013,18,30,0
7254,States,Louisiana,2013,18,96,6.25
7255,States,Maine,2013,18,X,X
7256,States,Maryland,2013,18,35,2.86
7257,States,Massachusetts,2013,18,25,24
7258,States,Michigan,2013,18,X,X
7259,States,Minnesota,2013,18,144,9.03
7260,States,Mississippi,2013,18,19,0
7261,States,Missouri,2013,18,309,0.97
7262,States,Montana,2013,18,37,2.7
7263,States,Nebraska,2013,18,16,0
7264,States,Nevada,2013,18,21,14.29
7265,States,New Hampshire,2013,18,X,X
7266,States,New Jersey,2013,18,X,X
7267,States,New Mexico,2013,18,X,X
7268,States,New York,2013,18,562,3.91
7269,States,North Carolina,2013,18,13,7.69
7270,States,North Dakota,2013,18,24,4.17
7271,States,Ohio,2013,18,17,5.88
7272,States,Oklahoma,2013,18,68,0
7273,States,Oregon,2013,18,16,0
7274,States,Pennsylvania,2013,18,121,0.83
7275,States,Rhode Island,2013,18,X,X
7276,States,South Carolina,2013,18,52,5.77
7277,States,South Dakota,2013,18,71,7.04
7278,States,Tennessee,2013,18,14,14.29
7279,States,Texas,2013,18,473,0.85
7280,States,Utah,2013,18,267,1.5
7281,States,Vermont,2013,18,X,X
7282,States,Virginia,2013,18,63,3.17
7283,States,Washington,2013,18,154,0.65
7284,States,West Virginia,2013,18,156,2.56
7285,States,Wisconsin,2013,18,26,7.69
7286,States,Wyoming,2013,18,X,X
7287,States,Puerto Rico,2013,18,X,X
7288,States,Virgin Islands,2013,18,0,0
7289,States,New York City,2013,18,X,X
7290,States,Alabama,2013,19,X,X
7291,States,Alaska,2013,19,35,31.43
7292,States,Arizona,2013,19,47,10.64
7293,States,Arkansas,2013,19,22,0
7294,States,California,2013,19,243,3.7
7295,States,Colorado,2013,19,140,1.43
7296,States,Connecticut,2013,19,149,4.7
7297,States,Delaware,2013,19,13,0
7298,States,District of Columbia,2013,19,X,X
7299,States,Florida,2013,19,X,X
7300,States,Georgia,2013,19,344,3.2
7301,States,Hawaii,2013,19,354,24.29
7302,States,Idaho,2013,19,X,X
7303,States,Illinois,2013,19,40,2.5
7304,States,Indiana,2013,19,57,0
7305,States,Iowa,2013,19,22,13.64
7306,States,Kansas,2013,19,X,X
7307,States,Kentucky,2013,19,24,0
7308,States,Louisiana,2013,19,79,6.33
7309,States,Maine,2013,19,X,X
7310,States,Maryland,2013,19,32,6.25
7311,States,Massachusetts,2013,19,16,12.5
7312,States,Michigan,2013,19,X,X
7313,States,Minnesota,2013,19,136,2.21
7314,States,Mississippi,2013,19,15,0
7315,States,Missouri,2013,19,293,0.34
7316,States,Montana,2013,19,38,0
7317,States,Nebraska,2013,19,12,0
7318,States,Nevada,2013,19,10,10
7319,States,New Hampshire,2013,19,X,X
7320,States,New Jersey,2013,19,X,X
7321,States,New Mexico,2013,19,X,X
7322,States,New York,2013,19,569,1.58
7323,States,North Carolina,2013,19,11,9.09
7324,States,North Dakota,2013,19,13,0
7325,States,Ohio,2013,19,20,10
7326,States,Oklahoma,2013,19,57,0
7327,States,Oregon,2013,19,16,18.75
7328,States,Pennsylvania,2013,19,117,3.42
7329,States,Rhode Island,2013,19,X,X
7330,States,South Carolina,2013,19,40,10
7331,States,South Dakota,2013,19,56,5.36
7332,States,Tennessee,2013,19,X,X
7333,States,Texas,2013,19,428,1.17
7334,States,Utah,2013,19,298,2.01
7335,States,Vermont,2013,19,X,X
7336,States,Virginia,2013,19,35,0
7337,States,Washington,2013,19,141,1.42
7338,States,West Virginia,2013,19,142,0
7339,States,Wisconsin,2013,19,20,0
7340,States,Wyoming,2013,19,X,X
7341,States,Puerto Rico,2013,19,X,X
7342,States,Virgin Islands,2013,19,0,0
7343,States,New York City,2013,19,X,X
7344,States,Alabama,2013,20,X,X
7345,States,Alaska,2013,20,37,27.03
7346,States,Arizona,2013,20,47,4.26
7347,States,Arkansas,2013,20,22,0
7348,States,California,2013,20,215,0.47
7349,States,Colorado,2013,20,136,2.94
7350,States,Connecticut,2013,20,153,1.96
7351,States,Delaware,2013,20,16,0
7352,States,District of Columbia,2013,20,X,X
7353,States,Florida,2013,20,X,X
7354,States,Georgia,2013,20,289,1.38
7355,States,Hawaii,2013,20,425,21.88
7356,States,Idaho,2013,20,X,X
7357,States,Illinois,2013,20,33,3.03
7358,States,Indiana,2013,20,64,1.56
7359,States,Iowa,2013,20,14,0
7360,States,Kansas,2013,20,X,X
7361,States,Kentucky,2013,20,23,0
7362,States,Louisiana,2013,20,67,0
7363,States,Maine,2013,20,X,X
7364,States,Maryland,2013,20,11,0
7365,States,Massachusetts,2013,20,16,0
7366,States,Michigan,2013,20,X,X
7367,States,Minnesota,2013,20,97,5.15
7368,States,Mississippi,2013,20,X,X
7369,States,Missouri,2013,20,255,1.18
7370,States,Montana,2013,20,24,0
7371,States,Nebraska,2013,20,11,0
7372,States,Nevada,2013,20,13,7.69
7373,States,New Hampshire,2013,20,X,X
7374,States,New Jersey,2013,20,X,X
7375,States,New Mexico,2013,20,X,X
7376,States,New York,2013,20,420,1.43
7377,States,North Carolina,2013,20,X,X
7378,States,North Dakota,2013,20,X,X
7379,States,Ohio,2013,20,13,0
7380,States,Oklahoma,2013,20,67,0
7381,States,Oregon,2013,20,23,4.35
7382,States,Pennsylvania,2013,20,101,2.97
7383,States,Rhode Island,2013,20,X,X
7384,States,South Carolina,2013,20,34,0
7385,States,South Dakota,2013,20,46,2.17
7386,States,Tennessee,2013,20,X,X
7387,States,Texas,2013,20,360,0.28
7388,States,Utah,2013,20,249,0.8
7389,States,Vermont,2013,20,X,X
7390,States,Virginia,2013,20,29,0
7391,States,Washington,2013,20,158,0
7392,States,West Virginia,2013,20,167,0
7393,States,Wisconsin,2013,20,38,0
7394,States,Wyoming,2013,20,X,X
7395,States,Puerto Rico,2013,20,10,80
7396,States,Virgin Islands,2013,20,0,0
7397,States,New York City,2013,20,X,X
7398,States,Alabama,2013,21,165,2.42
7399,States,Alaska,2013,21,26,7.69
7400,States,Arizona,2013,21,57,1.75
7401,States,Arkansas,2013,21,27,3.7
7402,States,California,2013,21,196,0
7403,States,Colorado,2013,21,140,2.14
7404,States,Connecticut,2013,21,143,0
7405,States,Delaware,2013,21,11,0
7406,States,District of Columbia,2013,21,X,X
7407,States,Florida,2013,21,X,X
7408,States,Georgia,2013,21,256,1.56
7409,States,Hawaii,2013,21,420,20.95
7410,States,Idaho,2013,21,X,X
7411,States,Illinois,2013,21,41,7.32
7412,States,Indiana,2013,21,38,0
7413,States,Iowa,2013,21,X,X
7414,States,Kansas,2013,21,X,X
7415,States,Kentucky,2013,21,29,0
7416,States,Louisiana,2013,21,75,0
7417,States,Maine,2013,21,X,X
7418,States,Maryland,2013,21,X,X
7419,States,Massachusetts,2013,21,X,X
7420,States,Michigan,2013,21,X,X
7421,States,Minnesota,2013,21,89,0
7422,States,Mississippi,2013,21,18,5.56
7423,States,Missouri,2013,21,254,0
7424,States,Montana,2013,21,24,0
7425,States,Nebraska,2013,21,17,0
7426,States,Nevada,2013,21,20,5
7427,States,New Hampshire,2013,21,X,X
7428,States,New Jersey,2013,21,X,X
7429,States,New Mexico,2013,21,X,X
7430,States,New York,2013,21,454,0.88
7431,States,North Carolina,2013,21,X,X
7432,States,North Dakota,2013,21,X,X
7433,States,Ohio,2013,21,13,7.69
7434,States,Oklahoma,2013,21,33,0
7435,States,Oregon,2013,21,23,0
7436,States,Pennsylvania,2013,21,105,0.95
7437,States,Rhode Island,2013,21,X,X
7438,States,South Carolina,2013,21,18,0
7439,States,South Dakota,2013,21,38,0
7440,States,Tennessee,2013,21,X,X
7441,States,Texas,2013,21,304,0.33
7442,States,Utah,2013,21,232,0.43
7443,States,Vermont,2013,21,X,X
7444,States,Virginia,2013,21,16,0
7445,States,Washington,2013,21,111,0.9
7446,States,West Virginia,2013,21,145,0
7447,States,Wisconsin,2013,21,54,3.7
7448,States,Wyoming,2013,21,X,X
7449,States,Puerto Rico,2013,21,14,71.43
7450,States,Virgin Islands,2013,21,0,0
7451,States,New York City,2013,21,X,X
7452,States,Alabama,2013,22,48,6.25
7453,States,Alaska,2013,22,25,0
7454,States,Arizona,2013,22,37,2.7
7455,States,Arkansas,2013,22,24,0
7456,States,California,2013,22,204,0.49
7457,States,Colorado,2013,22,107,0.93
7458,States,Connecticut,2013,22,150,0
7459,States,Delaware,2013,22,X,X
7460,States,District of Columbia,2013,22,X,X
7461,States,Florida,2013,22,X,X
7462,States,Georgia,2013,22,200,0
7463,States,Hawaii,2013,22,331,20.54
7464,States,Idaho,2013,22,X,X
7465,States,Illinois,2013,22,42,0
7466,States,Indiana,2013,22,36,0
7467,States,Iowa,2013,22,X,X
7468,States,Kansas,2013,22,X,X
7469,States,Kentucky,2013,22,31,0
7470,States,Louisiana,2013,22,61,1.64
7471,States,Maine,2013,22,X,X
7472,States,Maryland,2013,22,X,X
7473,States,Massachusetts,2013,22,X,X
7474,States,Michigan,2013,22,X,X
7475,States,Minnesota,2013,22,88,0
7476,States,Mississippi,2013,22,11,36.36
7477,States,Missouri,2013,22,198,0.51
7478,States,Montana,2013,22,16,0
7479,States,Nebraska,2013,22,14,0
7480,States,Nevada,2013,22,18,5.56
7481,States,New Hampshire,2013,22,X,X
7482,States,New Jersey,2013,22,X,X
7483,States,New Mexico,2013,22,X,X
7484,States,New York,2013,22,383,0.26
7485,States,North Carolina,2013,22,X,X
7486,States,North Dakota,2013,22,X,X
7487,States,Ohio,2013,22,11,0
7488,States,Oklahoma,2013,22,55,0
7489,States,Oregon,2013,22,X,X
7490,States,Pennsylvania,2013,22,106,0
7491,States,Rhode Island,2013,22,X,X
7492,States,South Carolina,2013,22,15,0
7493,States,South Dakota,2013,22,47,0
7494,States,Tennessee,2013,22,X,X
7495,States,Texas,2013,22,291,1.37
7496,States,Utah,2013,22,242,0
7497,States,Vermont,2013,22,X,X
7498,States,Virginia,2013,22,17,0
7499,States,Washington,2013,22,145,1.38
7500,States,West Virginia,2013,22,117,0
7501,States,Wisconsin,2013,22,36,0
7502,States,Wyoming,2013,22,X,X
7503,States,Puerto Rico,2013,22,11,90.91
7504,States,Virgin Islands,2013,22,0,0
7505,States,New York City,2013,22,X,X
7506,States,Alabama,2013,23,X,X
7507,States,Alaska,2013,23,27,7.41
7508,States,Arizona,2013,23,43,0
7509,States,Arkansas,2013,23,14,0
7510,States,California,2013,23,177,0
7511,States,Colorado,2013,23,127,0
7512,States,Connecticut,2013,23,156,0.64
7513,States,Delaware,2013,23,X,X
7514,States,District of Columbia,2013,23,X,X
7515,States,Florida,2013,23,X,X
7516,States,Georgia,2013,23,196,2.55
7517,States,Hawaii,2013,23,382,17.8
7518,States,Idaho,2013,23,X,X
7519,States,Illinois,2013,23,31,3.23
7520,States,Indiana,2013,23,42,0
7521,States,Iowa,2013,23,10,0
7522,States,Kansas,2013,23,X,X
7523,States,Kentucky,2013,23,19,5.26
7524,States,Louisiana,2013,23,34,0
7525,States,Maine,2013,23,X,X
7526,States,Maryland,2013,23,10,0
7527,States,Massachusetts,2013,23,X,X
7528,States,Michigan,2013,23,X,X
7529,States,Minnesota,2013,23,94,0
7530,States,Mississippi,2013,23,X,X
7531,States,Missouri,2013,23,232,0
7532,States,Montana,2013,23,18,0
7533,States,Nebraska,2013,23,20,0
7534,States,Nevada,2013,23,X,X
7535,States,New Hampshire,2013,23,X,X
7536,States,New Jersey,2013,23,X,X
7537,States,New Mexico,2013,23,X,X
7538,States,New York,2013,23,388,1.03
7539,States,North Carolina,2013,23,X,X
7540,States,North Dakota,2013,23,X,X
7541,States,Ohio,2013,23,11,0
7542,States,Oklahoma,2013,23,48,0
7543,States,Oregon,2013,23,28,0
7544,States,Pennsylvania,2013,23,101,0
7545,States,Rhode Island,2013,23,X,X
7546,States,South Carolina,2013,23,13,0
7547,States,South Dakota,2013,23,27,0
7548,States,Tennessee,2013,23,X,X
7549,States,Texas,2013,23,320,1.56
7550,States,Utah,2013,23,231,0
7551,States,Vermont,2013,23,X,X
7552,States,Virginia,2013,23,18,0
7553,States,Washington,2013,23,163,0.61
7554,States,West Virginia,2013,23,154,0
7555,States,Wisconsin,2013,23,20,5
7556,States,Wyoming,2013,23,X,X
7557,States,Puerto Rico,2013,23,13,92.31
7558,States,Virgin Islands,2013,23,0,0
7559,States,New York City,2013,23,X,X
7560,States,Alabama,2013,24,55,5.45
7561,States,Alaska,2013,24,21,4.76
7562,States,Arizona,2013,24,38,0
7563,States,Arkansas,2013,24,18,0
7564,States,California,2013,24,153,0
7565,States,Colorado,2013,24,93,1.08
7566,States,Connecticut,2013,24,130,0
7567,States,Delaware,2013,24,X,X
7568,States,District of Columbia,2013,24,X,X
7569,States,Florida,2013,24,X,X
7570,States,Georgia,2013,24,161,1.24
7571,States,Hawaii,2013,24,343,17.2
7572,States,Idaho,2013,24,X,X
7573,States,Illinois,2013,24,39,0
7574,States,Indiana,2013,24,48,0
7575,States,Iowa,2013,24,X,X
7576,States,Kansas,2013,24,X,X
7577,States,Kentucky,2013,24,14,0
7578,States,Louisiana,2013,24,X,X
7579,States,Maine,2013,24,X,X
7580,States,Maryland,2013,24,X,X
7581,States,Massachusetts,2013,24,X,X
7582,States,Michigan,2013,24,X,X
7583,States,Minnesota,2013,24,83,0
7584,States,Mississippi,2013,24,X,X
7585,States,Missouri,2013,24,214,0
7586,States,Montana,2013,24,15,0
7587,States,Nebraska,2013,24,X,X
