,REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,PERCENT POSITIVE,A (2009 H1N1),A (H1),A (H3),A (Subtyping not Performed),A (Unable to Subtype),B,H3N2v
3022,States,Virgin Islands,2011,43,0,0,0,0,0,0,0,0,0
3023,States,New York City,2011,43,X,X,X,X,X,X,X,X,X
3024,States,Alabama,2011,44,46,0,0,0,0,0,0,0,0
3025,States,Alaska,2011,44,60,1.67,0,0,1,0,0,0,0
3026,States,Arizona,2011,44,65,0,0,0,0,0,0,0,0
3027,States,Arkansas,2011,44,22,0,0,0,0,0,0,0,0
3028,States,California,2011,44,181,1.1,0,0,0,0,0,2,0
3029,States,Colorado,2011,44,179,0,0,0,0,0,0,0,0
3030,States,Connecticut,2011,44,97,0,0,0,0,0,0,0,0
3031,States,Delaware,2011,44,82,0,0,0,0,0,0,0,0
3032,States,District of Columbia,2011,44,X,X,X,X,X,X,X,X,X
3033,States,Florida,2011,44,X,X,X,X,X,X,X,X,X
3034,States,Georgia,2011,44,324,1.85,1,0,0,0,0,5,0
3035,States,Hawaii,2011,44,130,3.85,0,0,3,2,0,0,0
3036,States,Idaho,2011,44,X,X,X,X,X,X,X,X,X
3037,States,Illinois,2011,44,26,0,0,0,0,0,0,0,0
3038,States,Indiana,2011,44,43,0,0,0,0,0,0,0,0
3039,States,Iowa,2011,44,31,3.23,0,0,1,0,0,0,0
3040,States,Kansas,2011,44,X,X,X,X,X,X,X,X,X
3041,States,Kentucky,2011,44,26,0,0,0,0,0,0,0,0
3042,States,Louisiana,2011,44,121,1.65,0,0,0,2,0,0,0
3043,States,Maine,2011,44,17,0,0,0,0,0,0,0,0
3044,States,Maryland,2011,44,35,0,0,0,0,0,0,0,0
3045,States,Massachusetts,2011,44,17,0,0,0,0,0,0,0,0
3046,States,Michigan,2011,44,X,X,X,X,X,X,X,X,X
3047,States,Minnesota,2011,44,116,1.72,0,0,1,1,0,0,0
3048,States,Mississippi,2011,44,18,0,0,0,0,0,0,0,0
3049,States,Missouri,2011,44,226,0,0,0,0,0,0,0,0
3050,States,Montana,2011,44,18,0,0,0,0,0,0,0,0
3051,States,Nebraska,2011,44,X,X,X,X,X,X,X,X,X
3052,States,Nevada,2011,44,28,0,0,0,0,0,0,0,0
3053,States,New Hampshire,2011,44,X,X,X,X,X,X,X,X,X
3054,States,New Jersey,2011,44,X,X,X,X,X,X,X,X,X
3055,States,New Mexico,2011,44,12,0,0,0,0,0,0,0,0
3056,States,New York,2011,44,334,0,0,0,0,0,0,0,0
3057,States,North Carolina,2011,44,26,0,0,0,0,0,0,0,0
3058,States,North Dakota,2011,44,X,X,X,X,X,X,X,X,X
3059,States,Ohio,2011,44,69,2.9,0,0,2,0,0,0,0
3060,States,Oklahoma,2011,44,X,X,X,X,X,X,X,X,X
3061,States,Oregon,2011,44,14,21.43,0,0,3,0,0,0,0
3062,States,Pennsylvania,2011,44,176,0.57,0,0,1,0,0,0,0
3063,States,Rhode Island,2011,44,X,X,X,X,X,X,X,X,X
3064,States,South Carolina,2011,44,59,0,0,0,0,0,0,0,0
3065,States,South Dakota,2011,44,49,2.04,0,0,1,0,0,0,0
3066,States,Tennessee,2011,44,25,0,0,0,0,0,0,0,0
3067,States,Texas,2011,44,466,0.43,0,0,0,0,0,2,0
3068,States,Utah,2011,44,183,0.55,0,0,1,0,0,0,0
3069,States,Vermont,2011,44,X,X,X,X,X,X,X,X,X
3070,States,Virginia,2011,44,47,0,0,0,0,0,0,0,0
3071,States,Washington,2011,44,160,0,0,0,0,0,0,0,0
3072,States,West Virginia,2011,44,134,0,0,0,0,0,0,0,0
3073,States,Wisconsin,2011,44,62,1.61,0,0,1,0,0,0,0
3074,States,Wyoming,2011,44,X,X,X,X,X,X,X,X,X
3075,States,Puerto Rico,2011,44,X,X,X,X,X,X,X,X,X
3076,States,Virgin Islands,2011,44,0,0,0,0,0,0,0,0,0
3077,States,New York City,2011,44,X,X,X,X,X,X,X,X,X
3078,States,Alabama,2011,45,44,0,0,0,0,0,0,0,0
3079,States,Alaska,2011,45,47,2.13,0,0,1,0,0,0,0
3080,States,Arizona,2011,45,60,0,0,0,0,0,0,0,0
3081,States,Arkansas,2011,45,25,4,0,0,0,0,0,1,0
3082,States,California,2011,45,190,1.05,1,0,1,0,0,0,0
3083,States,Colorado,2011,45,212,3.77,0,0,7,1,0,0,0
3084,States,Connecticut,2011,45,138,0,0,0,0,0,0,0,0
3085,States,Delaware,2011,45,101,0,0,0,0,0,0,0,0
3086,States,District of Columbia,2011,45,X,X,X,X,X,X,X,X,X
3087,States,Florida,2011,45,X,X,X,X,X,X,X,X,X
3088,States,Georgia,2011,45,349,3.72,1,0,0,1,0,11,0
3089,States,Hawaii,2011,45,169,0.59,0,0,1,0,0,0,0
3090,States,Idaho,2011,45,X,X,X,X,X,X,X,X,X
3091,States,Illinois,2011,45,33,6.06,0,0,0,0,0,2,0
3092,States,Indiana,2011,45,33,0,0,0,0,0,0,0,0
3093,States,Iowa,2011,45,20,5,0,0,1,0,0,0,0
3094,States,Kansas,2011,45,X,X,X,X,X,X,X,X,X
3095,States,Kentucky,2011,45,16,0,0,0,0,0,0,0,0
3096,States,Louisiana,2011,45,112,1.79,0,0,0,2,0,0,0
3097,States,Maine,2011,45,25,0,0,0,0,0,0,0,0
3098,States,Maryland,2011,45,29,0,0,0,0,0,0,0,0
3099,States,Massachusetts,2011,45,24,0,0,0,0,0,0,0,0
3100,States,Michigan,2011,45,X,X,X,X,X,X,X,X,X
3101,States,Minnesota,2011,45,130,0.77,0,0,1,0,0,0,0
3102,States,Mississippi,2011,45,23,0,0,0,0,0,0,0,0
3103,States,Missouri,2011,45,223,0,0,0,0,0,0,0,0
3104,States,Montana,2011,45,24,0,0,0,0,0,0,0,0
3105,States,Nebraska,2011,45,X,X,X,X,X,X,X,X,X
3106,States,Nevada,2011,45,32,3.13,0,0,1,0,0,0,0
3107,States,New Hampshire,2011,45,18,0,0,0,0,0,0,0,0
3108,States,New Jersey,2011,45,X,X,X,X,X,X,X,X,X
3109,States,New Mexico,2011,45,11,0,0,0,0,0,0,0,0
3110,States,New York,2011,45,373,0.27,0,0,1,0,0,0,0
3111,States,North Carolina,2011,45,23,0,0,0,0,0,0,0,0
3112,States,North Dakota,2011,45,X,X,X,X,X,X,X,X,X
3113,States,Ohio,2011,45,78,0,0,0,0,0,0,0,0
3114,States,Oklahoma,2011,45,X,X,X,X,X,X,X,X,X
3115,States,Oregon,2011,45,11,0,0,0,0,0,0,0,0
3116,States,Pennsylvania,2011,45,182,0,0,0,0,0,0,0,0
3117,States,Rhode Island,2011,45,X,X,X,X,X,X,X,X,X
3118,States,South Carolina,2011,45,111,0,0,0,0,0,0,0,0
3119,States,South Dakota,2011,45,50,0,0,0,0,0,0,0,0
3120,States,Tennessee,2011,45,14,0,0,0,0,0,0,0,0
3121,States,Texas,2011,45,326,0,0,0,0,0,0,0,0
3122,States,Utah,2011,45,220,0.91,0,0,1,1,0,0,0
3123,States,Vermont,2011,45,X,X,X,X,X,X,X,X,X
3124,States,Virginia,2011,45,49,0,0,0,0,0,0,0,0
3125,States,Washington,2011,45,184,0,0,0,0,0,0,0,0
3126,States,West Virginia,2011,45,162,0,0,0,0,0,0,0,0
3127,States,Wisconsin,2011,45,83,0,0,0,0,0,0,0,0
3128,States,Wyoming,2011,45,17,0,0,0,0,0,0,0,0
3129,States,Puerto Rico,2011,45,X,X,X,X,X,X,X,X,X
3130,States,Virgin Islands,2011,45,0,0,0,0,0,0,0,0,0
3131,States,New York City,2011,45,X,X,X,X,X,X,X,X,X
3132,States,Alabama,2011,46,52,0,0,0,0,0,0,0,0
3133,States,Alaska,2011,46,47,0,0,0,0,0,0,0,0
3134,States,Arizona,2011,46,70,0,0,0,0,0,0,0,0
3135,States,Arkansas,2011,46,28,0,0,0,0,0,0,0,0
3136,States,California,2011,46,221,1.36,0,0,1,1,0,1,0
3137,States,Colorado,2011,46,197,2.03,0,0,1,3,0,0,0
3138,States,Connecticut,2011,46,123,0,0,0,0,0,0,0,0
3139,States,Delaware,2011,46,104,0,0,0,0,0,0,0,0
3140,States,District of Columbia,2011,46,X,X,X,X,X,X,X,X,X
3141,States,Florida,2011,46,X,X,X,X,X,X,X,X,X
3142,States,Georgia,2011,46,358,1.12,0,0,0,0,0,4,0
3143,States,Hawaii,2011,46,138,2.17,0,0,2,0,0,1,0
3144,States,Idaho,2011,46,X,X,X,X,X,X,X,X,X
3145,States,Illinois,2011,46,35,0,0,0,0,0,0,0,0
3146,States,Indiana,2011,46,41,0,0,0,0,0,0,0,0
3147,States,Iowa,2011,46,35,11.43,0,0,1,3,0,0,0
3148,States,Kansas,2011,46,X,X,X,X,X,X,X,X,X
3149,States,Kentucky,2011,46,25,12,0,0,3,0,0,0,0
3150,States,Louisiana,2011,46,123,0,0,0,0,0,0,0,0
3151,States,Maine,2011,46,28,0,0,0,0,0,0,0,0
3152,States,Maryland,2011,46,37,0,0,0,0,0,0,0,0
3153,States,Massachusetts,2011,46,22,0,0,0,0,0,0,0,0
3154,States,Michigan,2011,46,X,X,X,X,X,X,X,X,X
3155,States,Minnesota,2011,46,119,1.68,0,0,2,0,0,0,0
3156,States,Mississippi,2011,46,16,0,0,0,0,0,0,0,0
3157,States,Missouri,2011,46,226,0,0,0,0,0,0,0,0
3158,States,Montana,2011,46,14,0,0,0,0,0,0,0,0
3159,States,Nebraska,2011,46,X,X,X,X,X,X,X,X,X
3160,States,Nevada,2011,46,29,0,0,0,0,0,0,0,0
3161,States,New Hampshire,2011,46,14,0,0,0,0,0,0,0,0
3162,States,New Jersey,2011,46,X,X,X,X,X,X,X,X,X
3163,States,New Mexico,2011,46,14,0,0,0,0,0,0,0,0
3164,States,New York,2011,46,405,0.74,0,0,1,1,0,1,0
3165,States,North Carolina,2011,46,28,3.57,0,0,0,0,0,1,0
3166,States,North Dakota,2011,46,X,X,X,X,X,X,X,X,X
3167,States,Ohio,2011,46,63,0,0,0,0,0,0,0,0
3168,States,Oklahoma,2011,46,X,X,X,X,X,X,X,X,X
3169,States,Oregon,2011,46,21,4.76,0,0,1,0,0,0,0
3170,States,Pennsylvania,2011,46,176,1.14,0,0,1,1,0,0,0
3171,States,Rhode Island,2011,46,X,X,X,X,X,X,X,X,X
3172,States,South Carolina,2011,46,135,0.74,0,0,0,0,0,1,0
3173,States,South Dakota,2011,46,65,0,0,0,0,0,0,0,0
3174,States,Tennessee,2011,46,52,0,0,0,0,0,0,0,0
3175,States,Texas,2011,46,436,0,0,0,0,0,0,0,0
3176,States,Utah,2011,46,220,0.45,0,0,1,0,0,0,0
3177,States,Vermont,2011,46,X,X,X,X,X,X,X,X,X
3178,States,Virginia,2011,46,47,0,0,0,0,0,0,0,0
3179,States,Washington,2011,46,193,0.52,0,0,0,1,0,0,0
3180,States,West Virginia,2011,46,136,0,0,0,0,0,0,0,0
3181,States,Wisconsin,2011,46,111,0,0,0,0,0,0,0,0
3182,States,Wyoming,2011,46,24,0,0,0,0,0,0,0,0
3183,States,Puerto Rico,2011,46,X,X,X,X,X,X,X,X,X
3184,States,Virgin Islands,2011,46,0,0,0,0,0,0,0,0,0
3185,States,New York City,2011,46,X,X,X,X,X,X,X,X,X
3186,States,Alabama,2011,47,39,0,0,0,0,0,0,0,0
3187,States,Alaska,2011,47,37,2.7,0,0,0,0,0,1,0
3188,States,Arizona,2011,47,69,0,0,0,0,0,0,0,0
3189,States,Arkansas,2011,47,32,3.13,0,0,1,0,0,0,0
3190,States,California,2011,47,174,1.72,0,0,3,0,0,0,0
3191,States,Colorado,2011,47,197,6.09,1,0,8,3,0,0,0
3192,States,Connecticut,2011,47,124,0,0,0,0,0,0,0,0
3193,States,Delaware,2011,47,97,2.06,0,0,2,0,0,0,0
3194,States,District of Columbia,2011,47,X,X,X,X,X,X,X,X,X
3195,States,Florida,2011,47,X,X,X,X,X,X,X,X,X
3196,States,Georgia,2011,47,379,3.43,0,0,1,1,0,11,0
3197,States,Hawaii,2011,47,153,1.96,0,0,2,1,0,0,0
3198,States,Idaho,2011,47,X,X,X,X,X,X,X,X,X
3199,States,Illinois,2011,47,27,0,0,0,0,0,0,0,0
3200,States,Indiana,2011,47,18,0,0,0,0,0,0,0,0
3201,States,Iowa,2011,47,16,12.5,0,0,2,0,0,0,0
3202,States,Kansas,2011,47,X,X,X,X,X,X,X,X,X
3203,States,Kentucky,2011,47,13,7.69,0,0,1,0,0,0,0
3204,States,Louisiana,2011,47,119,1.68,0,0,0,2,0,0,0
3205,States,Maine,2011,47,22,0,0,0,0,0,0,0,0
3206,States,Maryland,2011,47,22,0,0,0,0,0,0,0,0
3207,States,Massachusetts,2011,47,25,4,0,0,1,0,0,0,0
3208,States,Michigan,2011,47,X,X,X,X,X,X,X,X,X
3209,States,Minnesota,2011,47,122,0,0,0,0,0,0,0,0
3210,States,Mississippi,2011,47,20,0,0,0,0,0,0,0,0
3211,States,Missouri,2011,47,180,0,0,0,0,0,0,0,0
3212,States,Montana,2011,47,19,0,0,0,0,0,0,0,0
3213,States,Nebraska,2011,47,X,X,X,X,X,X,X,X,X
3214,States,Nevada,2011,47,14,0,0,0,0,0,0,0,0
3215,States,New Hampshire,2011,47,12,0,0,0,0,0,0,0,0
3216,States,New Jersey,2011,47,X,X,X,X,X,X,X,X,X
3217,States,New Mexico,2011,47,19,5.26,0,0,0,0,0,1,0
3218,States,New York,2011,47,379,0.26,0,0,1,0,0,0,0
3219,States,North Carolina,2011,47,15,0,0,0,0,0,0,0,0
3220,States,North Dakota,2011,47,X,X,X,X,X,X,X,X,X
3221,States,Ohio,2011,47,51,0,0,0,0,0,0,0,0
3222,States,Oklahoma,2011,47,X,X,X,X,X,X,X,X,X
3223,States,Oregon,2011,47,17,0,0,0,0,0,0,0,0
3224,States,Pennsylvania,2011,47,139,0,0,0,0,0,0,0,0
3225,States,Rhode Island,2011,47,X,X,X,X,X,X,X,X,X
3226,States,South Carolina,2011,47,109,0,0,0,0,0,0,0,0
3227,States,South Dakota,2011,47,43,0,0,0,0,0,0,0,0
3228,States,Tennessee,2011,47,11,0,0,0,0,0,0,0,0
3229,States,Texas,2011,47,458,0.87,0,0,0,2,0,2,0
3230,States,Utah,2011,47,209,0,0,0,0,0,0,0,0
3231,States,Vermont,2011,47,X,X,X,X,X,X,X,X,X
3232,States,Virginia,2011,47,25,0,0,0,0,0,0,0,0
3233,States,Washington,2011,47,163,0.61,0,0,0,1,0,0,0
3234,States,West Virginia,2011,47,127,1.57,1,0,1,0,0,0,0
3235,States,Wisconsin,2011,47,63,0,0,0,0,0,0,0,0
3236,States,Wyoming,2011,47,12,0,0,0,0,0,0,0,0
3237,States,Puerto Rico,2011,47,X,X,X,X,X,X,X,X,X
3238,States,Virgin Islands,2011,47,0,0,0,0,0,0,0,0,0
3239,States,New York City,2011,47,X,X,X,X,X,X,X,X,X
3240,States,Alabama,2011,48,52,0,0,0,0,0,0,0,0
3241,States,Alaska,2011,48,48,2.08,0,0,1,0,0,0,0
3242,States,Arizona,2011,48,65,1.54,0,0,1,0,0,0,0
3243,States,Arkansas,2011,48,28,0,0,0,0,0,0,0,0
3244,States,California,2011,48,211,2.84,0,0,3,2,0,1,0
3245,States,Colorado,2011,48,216,2.78,1,0,4,1,0,0,0
3246,States,Connecticut,2011,48,128,0,0,0,0,0,0,0,0
3247,States,Delaware,2011,48,119,0,0,0,0,0,0,0,0
3248,States,District of Columbia,2011,48,X,X,X,X,X,X,X,X,X
3249,States,Florida,2011,48,X,X,X,X,X,X,X,X,X
3250,States,Georgia,2011,48,445,3.15,0,0,1,0,0,13,0
3251,States,Hawaii,2011,48,100,0,0,0,0,0,0,0,0
3252,States,Idaho,2011,48,X,X,X,X,X,X,X,X,X
3253,States,Illinois,2011,48,38,0,0,0,0,0,0,0,0
3254,States,Indiana,2011,48,52,3.85,0,0,2,0,0,0,0
3255,States,Iowa,2011,48,34,5.88,0,0,2,0,0,0,0
3256,States,Kansas,2011,48,X,X,X,X,X,X,X,X,X
3257,States,Kentucky,2011,48,26,0,0,0,0,0,0,0,0
3258,States,Louisiana,2011,48,98,2.04,0,0,0,2,0,0,0
3259,States,Maine,2011,48,27,0,0,0,0,0,0,0,0
3260,States,Maryland,2011,48,26,0,0,0,0,0,0,0,0
3261,States,Massachusetts,2011,48,16,0,0,0,0,0,0,0,0
3262,States,Michigan,2011,48,X,X,X,X,X,X,X,X,X
3263,States,Minnesota,2011,48,131,1.53,0,0,2,0,0,0,0
3264,States,Mississippi,2011,48,20,5,0,0,1,0,0,0,0
3265,States,Missouri,2011,48,215,0,0,0,0,0,0,0,0
3266,States,Montana,2011,48,25,12,0,0,3,0,0,0,0
3267,States,Nebraska,2011,48,X,X,X,X,X,X,X,X,X
3268,States,Nevada,2011,48,29,3.45,0,0,1,0,0,0,0
3269,States,New Hampshire,2011,48,11,0,0,0,0,0,0,0,0
3270,States,New Jersey,2011,48,X,X,X,X,X,X,X,X,X
3271,States,New Mexico,2011,48,22,4.55,0,0,0,0,0,1,0
3272,States,New York,2011,48,416,0,0,0,0,0,0,0,0
3273,States,North Carolina,2011,48,20,0,0,0,0,0,0,0,0
3274,States,North Dakota,2011,48,X,X,X,X,X,X,X,X,X
3275,States,Ohio,2011,48,56,0,0,0,0,0,0,0,0
3276,States,Oklahoma,2011,48,X,X,X,X,X,X,X,X,X
3277,States,Oregon,2011,48,22,4.55,0,0,1,0,0,0,0
3278,States,Pennsylvania,2011,48,183,0,0,0,0,0,0,0,0
3279,States,Rhode Island,2011,48,X,X,X,X,X,X,X,X,X
3280,States,South Carolina,2011,48,116,0.86,1,0,0,0,0,0,0
3281,States,South Dakota,2011,48,66,0,0,0,0,0,0,0,0
3282,States,Tennessee,2011,48,38,0,0,0,0,0,0,0,0
3283,States,Texas,2011,48,506,0,0,0,0,0,0,0,0
3284,States,Utah,2011,48,255,3.92,0,0,7,1,0,2,0
3285,States,Vermont,2011,48,X,X,X,X,X,X,X,X,X
3286,States,Virginia,2011,48,39,0,0,0,0,0,0,0,0
3287,States,Washington,2011,48,179,0.56,0,0,1,0,0,0,0
3288,States,West Virginia,2011,48,114,0,0,0,0,0,0,0,0
3289,States,Wisconsin,2011,48,98,1.02,0,0,0,1,0,0,0
3290,States,Wyoming,2011,48,12,0,0,0,0,0,0,0,0
3291,States,Puerto Rico,2011,48,X,X,X,X,X,X,X,X,X
3292,States,Virgin Islands,2011,48,0,0,0,0,0,0,0,0,0
3293,States,New York City,2011,48,X,X,X,X,X,X,X,X,X
3294,States,Alabama,2011,49,48,2.08,0,0,1,0,0,0,0
3295,States,Alaska,2011,49,50,0,0,0,0,0,0,0,0
3296,States,Arizona,2011,49,58,1.72,0,0,1,0,0,0,0
3297,States,Arkansas,2011,49,37,2.7,0,0,1,0,0,0,0
3298,States,California,2011,49,239,4.18,0,0,6,4,0,0,0
3299,States,Colorado,2011,49,236,8.47,0,0,12,8,0,0,0
3300,States,Connecticut,2011,49,144,0,0,0,0,0,0,0,0
3301,States,Delaware,2011,49,133,0,0,0,0,0,0,0,0
3302,States,District of Columbia,2011,49,X,X,X,X,X,X,X,X,X
3303,States,Florida,2011,49,X,X,X,X,X,X,X,X,X
3304,States,Georgia,2011,49,407,2.21,0,0,0,2,0,7,0
3305,States,Hawaii,2011,49,129,0.78,0,0,0,0,0,1,0
3306,States,Idaho,2011,49,X,X,X,X,X,X,X,X,X
3307,States,Illinois,2011,49,41,0,0,0,0,0,0,0,0
3308,States,Indiana,2011,49,49,4.08,0,0,2,0,0,0,0
3309,States,Iowa,2011,49,32,3.13,0,0,1,0,0,0,0
3310,States,Kansas,2011,49,X,X,X,X,X,X,X,X,X
3311,States,Kentucky,2011,49,19,10.53,0,0,1,1,0,0,0
3312,States,Louisiana,2011,49,144,10.42,0,0,0,12,0,3,0
3313,States,Maine,2011,49,27,0,0,0,0,0,0,0,0
3314,States,Maryland,2011,49,48,0,0,0,0,0,0,0,0
3315,States,Massachusetts,2011,49,31,0,0,0,0,0,0,0,0
3316,States,Michigan,2011,49,X,X,X,X,X,X,X,X,X
3317,States,Minnesota,2011,49,122,0,0,0,0,0,0,0,0
3318,States,Mississippi,2011,49,26,3.85,0,0,1,0,0,0,0
3319,States,Missouri,2011,49,207,0.97,0,0,0,2,0,0,0
3320,States,Montana,2011,49,15,0,0,0,0,0,0,0,0
3321,States,Nebraska,2011,49,13,15.38,0,0,1,1,0,0,0
3322,States,Nevada,2011,49,29,0,0,0,0,0,0,0,0
3323,States,New Hampshire,2011,49,12,0,0,0,0,0,0,0,0
3324,States,New Jersey,2011,49,X,X,X,X,X,X,X,X,X
3325,States,New Mexico,2011,49,20,0,0,0,0,0,0,0,0
3326,States,New York,2011,49,227,0.44,1,0,0,0,0,0,0
3327,States,North Carolina,2011,49,18,22.22,0,0,4,0,0,0,0
3328,States,North Dakota,2011,49,X,X,X,X,X,X,X,X,X
3329,States,Ohio,2011,49,66,0,0,0,0,0,0,0,0
3330,States,Oklahoma,2011,49,X,X,X,X,X,X,X,X,X
3331,States,Oregon,2011,49,X,X,X,X,X,X,X,X,X
3332,States,Pennsylvania,2011,49,196,0,0,0,0,0,0,0,0
3333,States,Rhode Island,2011,49,X,X,X,X,X,X,X,X,X
3334,States,South Carolina,2011,49,94,0,0,0,0,0,0,0,0
3335,States,South Dakota,2011,49,70,1.43,0,0,1,0,0,0,0
3336,States,Tennessee,2011,49,32,0,0,0,0,0,0,0,0
3337,States,Texas,2011,49,561,0.53,0,0,0,3,0,0,0
3338,States,Utah,2011,49,233,1.29,0,0,1,0,0,2,0
3339,States,Vermont,2011,49,X,X,X,X,X,X,X,X,X
3340,States,Virginia,2011,49,47,0,0,0,0,0,0,0,0
3341,States,Washington,2011,49,189,0.53,0,0,0,0,0,1,0
3342,States,West Virginia,2011,49,160,0.63,0,0,1,0,0,0,0
3343,States,Wisconsin,2011,49,97,0,0,0,0,0,0,0,0
3344,States,Wyoming,2011,49,10,0,0,0,0,0,0,0,0
3345,States,Puerto Rico,2011,49,X,X,X,X,X,X,X,X,X
3346,States,Virgin Islands,2011,49,0,0,0,0,0,0,0,0,0
3347,States,New York City,2011,49,X,X,X,X,X,X,X,X,X
3348,States,Alabama,2011,50,62,0,0,0,0,0,0,0,0
3349,States,Alaska,2011,50,47,0,0,0,0,0,0,0,0
3350,States,Arizona,2011,50,66,1.52,0,0,1,0,0,0,0
3351,States,Arkansas,2011,50,28,0,0,0,0,0,0,0,0
3352,States,California,2011,50,246,3.66,0,0,8,1,0,0,0
3353,States,Colorado,2011,50,253,12.65,0,0,23,8,0,1,0
3354,States,Connecticut,2011,50,153,0,0,0,0,0,0,0,0
3355,States,Delaware,2011,50,110,1.82,0,0,2,0,0,0,0
3356,States,District of Columbia,2011,50,X,X,X,X,X,X,X,X,X
3357,States,Florida,2011,50,X,X,X,X,X,X,X,X,X
3358,States,Georgia,2011,50,460,1.96,0,0,0,2,0,7,0
3359,States,Hawaii,2011,50,120,4.17,0,0,1,0,0,4,0
3360,States,Idaho,2011,50,X,X,X,X,X,X,X,X,X
3361,States,Illinois,2011,50,35,5.71,0,0,2,0,0,0,0
3362,States,Indiana,2011,50,53,1.89,1,0,0,0,0,0,0
3363,States,Iowa,2011,50,29,10.34,0,0,3,0,0,0,0
3364,States,Kansas,2011,50,X,X,X,X,X,X,X,X,X
3365,States,Kentucky,2011,50,29,0,0,0,0,0,0,0,0
3366,States,Louisiana,2011,50,174,0,0,0,0,0,0,0,0
3367,States,Maine,2011,50,27,0,0,0,0,0,0,0,0
3368,States,Maryland,2011,50,43,2.33,0,0,1,0,0,0,0
3369,States,Massachusetts,2011,50,29,3.45,0,0,1,0,0,0,0
3370,States,Michigan,2011,50,X,X,X,X,X,X,X,X,X
3371,States,Minnesota,2011,50,172,3.49,0,0,6,0,0,0,0
3372,States,Mississippi,2011,50,34,0,0,0,0,0,0,0,0
3373,States,Missouri,2011,50,269,0.37,0,0,0,1,0,0,0
3374,States,Montana,2011,50,27,0,0,0,0,0,0,0,0
3375,States,Nebraska,2011,50,22,27.27,0,0,4,2,0,0,0
3376,States,Nevada,2011,50,33,9.09,0,0,3,0,0,0,0
3377,States,New Hampshire,2011,50,11,0,0,0,0,0,0,0,0
3378,States,New Jersey,2011,50,X,X,X,X,X,X,X,X,X
3379,States,New Mexico,2011,50,25,8,0,0,0,0,0,2,0
3380,States,New York,2011,50,205,0.98,0,0,2,0,0,0,0
3381,States,North Carolina,2011,50,10,0,0,0,0,0,0,0,0
3382,States,North Dakota,2011,50,X,X,X,X,X,X,X,X,X
3383,States,Ohio,2011,50,65,0,0,0,0,0,0,0,0
3384,States,Oklahoma,2011,50,X,X,X,X,X,X,X,X,X
3385,States,Oregon,2011,50,22,4.55,0,0,1,0,0,0,0
3386,States,Pennsylvania,2011,50,177,0,0,0,0,0,0,0,0
3387,States,Rhode Island,2011,50,X,X,X,X,X,X,X,X,X
3388,States,South Carolina,2011,50,97,2.06,1,0,0,1,0,0,0
3389,States,South Dakota,2011,50,47,2.13,0,0,0,1,0,0,0
3390,States,Tennessee,2011,50,18,11.11,0,0,2,0,0,0,0
3391,States,Texas,2011,50,569,0.7,0,0,2,1,0,1,0
3392,States,Utah,2011,50,215,1.86,0,0,3,0,0,1,0
3393,States,Vermont,2011,50,X,X,X,X,X,X,X,X,X
3394,States,Virginia,2011,50,84,0,0,0,0,0,0,0,0
3395,States,Washington,2011,50,204,1.47,0,0,2,0,0,1,0
3396,States,West Virginia,2011,50,169,0,0,0,0,0,0,0,0
3397,States,Wisconsin,2011,50,82,7.32,0,0,5,0,0,1,0
3398,States,Wyoming,2011,50,X,X,X,X,X,X,X,X,X
3399,States,Puerto Rico,2011,50,X,X,X,X,X,X,X,X,X
3400,States,Virgin Islands,2011,50,0,0,0,0,0,0,0,0,0
3401,States,New York City,2011,50,X,X,X,X,X,X,X,X,X
3402,States,Alabama,2011,51,57,0,0,0,0,0,0,0,0
3403,States,Alaska,2011,51,63,0,0,0,0,0,0,0,0
3404,States,Arizona,2011,51,74,2.7,0,0,2,0,0,0,0
3405,States,Arkansas,2011,51,33,0,0,0,0,0,0,0,0
3406,States,California,2011,51,278,9.35,0,0,20,3,0,3,0
3407,States,Colorado,2011,51,270,15.56,0,0,23,19,0,0,0
3408,States,Connecticut,2011,51,164,0,0,0,0,0,0,0,0
3409,States,Delaware,2011,51,100,0,0,0,0,0,0,0,0
3410,States,District of Columbia,2011,51,X,X,X,X,X,X,X,X,X
3411,States,Florida,2011,51,X,X,X,X,X,X,X,X,X
3412,States,Georgia,2011,51,561,1.96,0,0,0,3,0,8,0
3413,States,Hawaii,2011,51,124,2.42,0,0,3,0,0,0,0
3414,States,Idaho,2011,51,X,X,X,X,X,X,X,X,X
3415,States,Illinois,2011,51,37,5.41,0,0,2,0,0,0,0
3416,States,Indiana,2011,51,44,2.27,0,0,1,0,0,0,0
3417,States,Iowa,2011,51,25,20,0,0,5,0,0,0,0
3418,States,Kansas,2011,51,X,X,X,X,X,X,X,X,X
3419,States,Kentucky,2011,51,21,0,0,0,0,0,0,0,0
3420,States,Louisiana,2011,51,165,4.85,0,0,0,7,0,1,0
3421,States,Maine,2011,51,18,5.56,0,0,0,0,0,1,0
3422,States,Maryland,2011,51,54,0,0,0,0,0,0,0,0
3423,States,Massachusetts,2011,51,22,0,0,0,0,0,0,0,0
3424,States,Michigan,2011,51,X,X,X,X,X,X,X,X,X
3425,States,Minnesota,2011,51,177,3.95,1,0,6,0,0,0,0
3426,States,Mississippi,2011,51,24,0,0,0,0,0,0,0,0
3427,States,Missouri,2011,51,239,3.35,0,0,1,7,0,0,0
3428,States,Montana,2011,51,22,0,0,0,0,0,0,0,0
